Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,escolari_mean,escolari_max,escolari_min,escolari_std,escolari_sum,age_mean,age_max,age_min,age_std,age_sum,rez_esc_mean,rez_esc_max,rez_esc_sum,dis_sum,dis_mean,male_sum,male_mean,female_sum,female_mean,phones_per_person,tablets_per_person,rooms_per_person,rent_per_person,children_ratio,elderly_ratio,adult_ratio
ID_7744b06df,0.0,0,6,0,1,1,0,0.0,1,0,1,0,1,1,1,1,2,2,7,8,0.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,b278de6cf,1,1,0,2,1.0,0.0,8.0,8.0,0,0,0,1,0,0,0,0,0,4,1.75,1,0,0,0,0,0,1,1,5,0,0,0,0,1,0,1,0,22,64,484,4,0,1,3.0625,1.0,64.0,484,1,4.0,8,0,5.656854249492381,8,12.0,22,2,14.142135623730951,24,0.0,0.0,0.0,0,0.0,1,0.5,1,0.5,2.5,0.0,3.0,0.0,0.5,0.0,0.5
ID_1a2b2ac6a,100000.0,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,9,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04d8420a2,1,2,0,3,0.5,9.0,0.0,6.5,0,0,0,0,0,1,0,0,0,2,1.5,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,48,81,2304,9,81,1,2.25,0.25,42.25,2304,4,6.0,9,4,2.6457513110645907,18,36.0,48,12,20.784609690826528,108,0.0,0.0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,33333.333333333336,0.3333333333333333,0.0,0.6666666666666666
ID_57c4f7ec4,0.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,13,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144a7e9a2,0,2,0,2,0.0,13.0,0.0,11.0,0,0,0,0,0,0,0,1,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,26,169,676,4,169,0,1.0,0.0,121.0,676,4,11.0,13,9,2.8284271247461903,22,23.5,26,21,3.5355339059327378,47,0.0,0.0,0.0,0,0.0,1,0.5,1,0.5,1.0,0.0,2.0,0.0,0.0,0.0,1.0
ID_73027e73b,0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,5,0.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78d91b1ea,0,2,1,2,1.0,5.0,0.0,5.0,0,1,0,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,72,25,5184,4,25,0,0.44444448,1.0,25.0,5184,4,5.0,5,5,0.0,10,58.5,72,45,19.091883092036785,117,0.0,0.0,0.0,0,0.0,1,0.5,1,0.5,1.0,0.0,2.5,0.0,0.0,0.5,1.0
ID_12836844f,0.0,0,6,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,7,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cc6e8d253,0,2,0,2,0.0,0.0,7.0,9.5,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1,0,56,49,3136,4,0,0,1.0,0.0,90.25,3136,4,9.5,12,7,3.5355339059327378,19,41.0,56,26,21.213203435596427,82,0.0,0.0,0.0,0,0.0,1,0.5,1,0.5,1.0,0.0,3.0,0.0,0.0,0.0,1.0
ID_c94128cc9,100000.0,0,3,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,425423370,0,2,1,2,1.0,6.0,0.0,3.5,0,0,1,0,0,0,0,0,0,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64,36,4096,4,36,0,1.0,1.0,12.25,4096,4,3.5,6,1,3.5355339059327378,7,76.5,89,64,17.67766952966369,153,0.0,0.0,0.0,0,0.0,1,0.5,1,0.5,0.0,0.0,1.5,50000.0,0.0,0.5,1.0
ID_3f161307c,0.0,0,5,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,6,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,e5bec4e16,0,1,1,1,8.0,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,70,36,4900,1,0,0,0.11111112,64.0,36.0,4900,4,6.0,6,6,,6,70.0,70,70,,70,0.0,0.0,0.0,0,0.0,0,0.0,1,1.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0
ID_af91baa26,0.0,0,9,0,1,1,1,1.0,0,2,2,0,3,3,0,5,5,5,5,15,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,605f02970,1,4,0,5,0.25,0.0,15.0,12.5,0,0,0,0,0,0,0,1,0,5,1.0,1,0,0,0,0,1,1,1,5,0,0,0,0,1,0,1,0,60,225,3600,25,0,1,1.0,0.0625,156.25,3600,4,11.2,15,6,4.764451699828638,56,32.4,60,12,17.515707236649053,162,0.0,0.0,0.0,0,0.0,2,0.4,3,0.6,1.0,0.2,1.8,0.0,0.2,0.0,0.8
ID_4076e6892,0.0,0,4,0,1,1,0,0.0,1,0,1,0,1,1,1,1,2,2,2,10,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3852e1bbd,1,1,0,2,1.0,0.0,10.0,10.0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,29,100,841,4,0,1,1.0,1.0,100.0,841,2,6.5,10,3,4.949747468305833,13,20.0,29,11,12.727922061357855,40,0.5,1.0,1.0,2,1.0,1,0.5,1,0.5,1.0,0.0,2.0,0.0,0.5,0.0,0.5
ID_24dc5b195,0.0,0,4,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,2,0.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bb5de1b15,1,1,0,2,1.0,0.0,2.0,2.0,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,55,4,3025,4,0,1,1.0,1.0,4.0,3025,2,4.5,7,2,3.5355339059327378,9,35.5,55,16,27.577164466275352,71,1.0,2.0,2.0,0,0.0,0,0.0,2,1.0,1.0,0.0,2.0,0.0,0.5,0.0,0.5
ID_3f19611fd,,0,5,0,1,0,0,0.0,0,1,1,1,3,4,1,4,5,5,5,7,0.0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8f06a6a3e,2,3,0,5,0.66666669,0.0,7.0,15.0,0,0,0,1,0,0,0,0,0,3,1.6666666,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,49,49,2401,25,0,4,2.7777777,0.44444448,225.0,2401,2,9.4,16,2,5.224940191045253,47,24.8,49,9,14.872793954062566,124,0.0,0.0,0.0,0,0.0,1,0.2,4,0.8,0.4,0.0,1.0,,0.4,0.0,0.6
ID_465cba72e,0.0,0,5,0,1,1,0,0.0,0,5,5,0,2,2,0,7,7,7,7,2,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7b79e2023,2,5,0,7,0.40000001,2.0,0.0,7.400000099999999,0,1,0,0,0,0,0,0,0,3,2.3333333,1,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,60,4,3600,49,4,4,5.4444442,0.16000001,54.760002,3600,3,7.0,11,2,3.0550504633038935,49,33.0,60,13,19.313207915827967,231,0.42857142857142855,2.0,3.0,0,0.0,5,0.7142857142857143,2,0.2857142857142857,0.42857142857142855,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.7142857142857143
ID_b06882487,0.0,0,4,0,1,1,0,0.0,0,3,3,0,2,2,0,5,5,5,5,7,0.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,a6fc61415,3,2,0,5,1.5,0.0,7.0,11.0,0,0,0,1,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,37,49,1369,25,0,9,6.25,2.25,121.0,1369,4,7.0,9,5,1.5811388300841898,35,24.8,39,13,12.255610959882823,124,0.4,1.0,2.0,0,0.0,3,0.6,2,0.4,0.6,0.0,0.8,0.0,0.6,0.0,0.4
ID_acfb82eb7,0.0,0,6,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,6,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ff250fd6c,2,2,0,4,1.0,6.0,0.0,3.0,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,62,36,3844,16,36,4,4.0,1.0,9.0,3844,2,5.75,10,0,4.193248541803041,23,36.5,62,13,25.09315975852118,146,0.0,0.0,0.0,2,0.5,2,0.5,2,0.5,0.75,0.0,1.5,0.0,0.5,0.0,0.5
ID_a4cdd91cd,0.0,0,4,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3b057b2dd,0,1,1,1,8.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,73,1,5329,1,0,0,0.25,64.0,1.0,5329,2,1.0,1,1,,1,73.0,73,73,,73,0.0,0.0,0.0,0,0.0,0,0.0,1,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0
ID_004710494,0.0,0,4,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,11,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e217ef7b4,0,3,0,3,0.0,11.0,0.0,8.0,0,0,0,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,63,121,3969,9,121,0,2.25,0.0,64.0,3969,4,8.0,11,2,5.196152422706632,24,52.0,63,31,18.193405398660254,156,0.0,0.0,0.0,1,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0,0.0,1.0
ID_f1802710d,,0,3,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,6,8,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ecaeaa1ea,2,1,0,3,2.0,8.0,0.0,17.0,0,0,0,1,0,0,0,0,0,2,3.0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,1,0,28,64,784,9,64,4,9.0,4.0,289.0,784,4,5.666666666666667,9,0,4.932882862316247,17,15.666666666666666,28,0,14.29452109492771,47,0.0,0.0,0.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.6666666666666667,0.0,1.0,,0.6666666666666666,0.0,0.3333333333333333
ID_98542369b,,0,3,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,6,6,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bdab7527f,1,2,0,3,0.5,6.0,0.0,5.0,0,0,1,0,0,0,0,0,0,2,3.0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,1,0,32,36,1024,9,36,1,9.0,0.25,25.0,1024,2,3.3333333333333335,6,0,3.0550504633038935,10,18.666666666666668,32,0,16.65332799572906,56,0.0,0.0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.6666666666666667,0.0,1.0,,0.3333333333333333,0.0,0.6666666666666666
ID_29fa619df,,0,3,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,0,0.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,d698e4675,1,3,2,4,3.0,0.0,0.0,0.66666669,1,0,0,0,0,0,0,0,0,2,2.0,0,0,0,1,0,0,1,1,3,0,0,0,0,1,0,1,0,46,0,2116,16,0,1,4.0,9.0,0.44444448,2116,1,1.25,3,0,1.5,5,56.0,93,10,36.26752449965855,224,0.0,0.0,0.0,1,0.25,2,0.5,2,0.5,0.75,0.0,0.75,,0.25,0.5,0.75
ID_f3fb690ef,0.0,0,9,0,1,1,0,0.0,0,6,6,0,2,2,0,8,8,8,8,6,0.0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8857dd685,0,8,2,8,0.33333334,6.0,0.0,7.875,0,0,1,0,0,0,0,0,0,6,1.3333334,1,0,0,0,0,0,1,1,8,0,0,0,0,1,0,1,0,69,36,4761,64,36,0,1.7777778999999998,0.11111112,62.015625,4761,4,7.875,16,2,4.67325215607779,63,45.625,69,24,15.837906607701845,365,0.0,0.0,0.0,0,0.0,6,0.75,2,0.25,1.0,0.0,1.125,0.0,0.0,0.25,1.0
ID_214b8e05e,0.0,0,2,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,8,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0e8d3ba4b,1,2,1,3,2.0,8.0,0.0,12.5,0,0,0,1,0,0,0,0,0,1,3.0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,78,64,6084,9,64,1,9.0,4.0,156.25,6084,1,8.333333333333334,11,6,2.5166114784235836,25,53.0,78,18,31.22498999199199,159,0.0,0.0,0.0,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
ID_5bef9b553,,0,3,0,1,1,0,0.0,2,1,3,0,1,1,2,2,4,4,4,6,0.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,003123ec2,2,2,0,4,1.0,6.0,0.0,6.5,0,0,1,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,24,36,576,16,36,4,4.0,1.0,42.25,576,2,3.25,7,0,3.774917217635375,13,12.75,24,1,12.446552400832395,51,0.0,0.0,0.0,0,0.0,3,0.75,1,0.25,0.5,0.0,0.75,,0.5,0.0,0.5
ID_0c8cf2adf,20000.0,0,3,0,1,1,0,0.0,3,1,4,0,1,1,3,2,5,5,5,1,0.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17ab5bcef,3,2,0,5,1.5,0.0,1.0,3.5,0,1,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,23,1,529,25,0,9,6.25,2.25,12.25,529,2,1.4,6,0,2.6076809620810595,7,11.6,24,1,11.013627921806693,58,0.0,0.0,0.0,1,0.2,4,0.8,1,0.2,0.2,0.0,0.6,4000.0,0.6,0.0,0.4
ID_912b056bd,,0,3,0,1,1,0,0.0,1,2,3,0,1,1,1,3,4,4,4,6,0.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fe4251897,2,2,0,4,1.0,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,1,1,3,0,0,0,0,1,0,1,0,34,36,1156,16,36,4,4.0,1.0,36.0,1156,2,4.25,6,0,2.872281323269014,17,21.0,34,3,14.719601443879744,84,0.75,3.0,3.0,0,0.0,3,0.75,1,0.25,0.75,0.0,0.75,,0.5,0.0,0.5
ID_c0a7f2144,0.0,0,4,0,1,1,0,0.0,1,2,3,1,1,2,2,3,5,5,5,5,0.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,cac3815fd,3,2,0,5,1.5,0.0,5.0,6.5,0,1,0,0,0,0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,6,0,0,0,0,1,0,1,0,40,25,1600,25,0,9,6.25,2.25,42.25,1600,2,4.6,8,0,3.2093613071762426,23,19.0,40,7,12.786711852544421,95,0.8,3.0,4.0,0,0.0,3,0.6,2,0.4,1.2,0.0,0.8,0.0,0.6,0.0,0.4
ID_c962e0e82,100000.0,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,9,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c15ebdfc4,0,2,0,2,0.0,9.0,0.0,8.5,0,0,0,1,0,0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,31,81,961,4,81,0,1.0,0.0,72.25,961,4,8.5,9,8,0.7071067811865476,17,28.0,31,25,4.242640687119285,56,0.0,0.0,0.0,0,0.0,1,0.5,1,0.5,1.0,0.0,2.0,50000.0,0.0,0.0,1.0
ID_9f3c6cca3,150000.0,0,5,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,16,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ff9d5ab17,1,2,0,3,0.5,0.0,16.0,13.5,0,0,0,0,0,0,0,1,0,3,1.0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,32,256,1024,9,0,1,1.0,0.25,182.25,1024,4,9.0,16,0,8.18535277187245,27,19.666666666666668,32,0,17.21433511156714,59,0.0,0.0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,50000.0,0.3333333333333333,0.0,0.6666666666666666
ID_7822910f0,90000.0,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,12,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15701362c,1,2,0,3,0.5,12.0,0.0,7.5,0,0,0,0,0,0,1,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,58,144,3364,9,144,1,2.25,0.25,56.25,3364,3,6.666666666666667,12,3,4.725815626252609,20,35.666666666666664,58,11,23.58671942711265,107,0.0,0.0,0.0,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,30000.0,0.3333333333333333,0.0,0.6666666666666666
ID_c4e46e3fb,,0,4,0,1,1,1,1.0,1,1,2,1,2,3,2,3,5,5,5,5,0.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49f42630d,2,3,2,5,4.0,5.0,0.0,8.333333,0,1,0,0,0,0,0,0,0,3,1.6666666,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,73,25,5329,25,25,4,2.7777777,16.0,69.444443,5329,4,5.4,13,0,5.029910535983717,27,37.0,73,6,31.29696470905765,185,0.0,0.0,0.0,0,0.0,2,0.4,3,0.6,0.2,0.2,0.8,,0.4,0.4,0.6
ID_ac4aafc29,0.0,0,8,0,1,1,0,0.0,1,4,5,0,4,4,1,8,9,9,9,6,0.0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,476b3f2ee,2,7,0,9,0.2857143,6.0,0.0,8.8571424,0,0,1,0,0,0,0,0,0,4,2.25,1,0,0,0,0,0,1,1,8,0,0,0,0,1,0,1,0,55,36,3025,81,36,4,5.0625,0.081632659,78.448975,3025,4,7.666666666666667,15,1,3.9370039370059056,69,28.555555555555557,55,8,15.436248824691113,257,0.0,0.0,0.0,0,0.0,5,0.5555555555555556,4,0.4444444444444444,0.8888888888888888,0.0,0.8888888888888888,0.0,0.2222222222222222,0.0,0.7777777777777778
